original_address,lat,lon,formatted,housenumber,name,county_code,postcode,district,suburb,city,street,county,state,state_code,country,confidence_street_level,confidence_building_level,country_code,confidence_city_level,confidence,attribution,attribution_license,attribution_url
"Đường Bưng Ông Thoàn,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.83018585,106.78561844999999,"Hẻm 264 Đường Bưng Ông Thoàn, Ho Chi Minh City, HC 71211, Vietnam",,Hẻm 264 Đường Bưng Ông Thoàn,,71211,,,Ho Chi Minh City,Hẻm 264 Đường Bưng Ông Thoàn,Phường Tăng Nhơn Phú,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Chiến Khu,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",,Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,,,vn,,0.11566393734425066,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Quốc Thảo,Phường Võ Thị Sáu,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",,Quan 3,,,,,,,Quan 3,Ho Chi Minh,HC,Vietnam,,,vn,,0.06741973840665871,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Phan Thái,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 11,Quận 8,TP. Hồ Chí Minh",10.804498,106.794057,"Liên Phường, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Liên Phường,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 19,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.021737343852728467,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Tô Vĩnh Diện,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",10.66513,106.556862,"Đường Tổ 23, HC, Vietnam",,,,,,,,Đường Tổ 23,Binh Chanh,Ho Chi Minh,HC,Vietnam,0.10633248675,,vn,0.38272500000000004,0.053166243375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 26,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"26, Quản Bạch, DT, Vietnam",26,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 8, Phường Trường Thạnh,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.881516026725397,106.77164034504041,"Đường số 8, Khu phố 1, Ho Chi Minh City, 00084, Vietnam",,Đường số 8,,00084,,Khu phố 1,Ho Chi Minh City,Đường số 8,Phường Linh Xuân,,,Vietnam,,,vn,,0.13891499999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Võ Hữu Lợi,Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hiệp 16,Xã Tân Hiệp,Huyện Hóc Môn,TP. Hồ Chí Minh",9.998193,105.261549,"16, Đường tỉnh 963, KG, Vietnam",16,,,,,,,Đường tỉnh 963,Tan Hiep,Kien Giang,KG,Vietnam,0.09523809523809523,0,vn,0.2222222222222222,0.04285714285714286,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phan Văn Trị,Phường 10,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,,Binh Thanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nhị Bình 12,Xã Nhị Bình,Huyện Hóc Môn,TP. Hồ Chí Minh",10.902585,106.684714,"12, Đường Nhị Bình 19, HC, Vietnam",12,,,,,,,Đường Nhị Bình 19,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trung Đông 11 (Thới Tam Thôn),Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.901263,106.608708,"11, Đường Trung Đông 10, HC, Vietnam",11,,,,,,,Đường Trung Đông 10,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Dương Công Khi (Đường Liên Xã Tân Hiệp -Tân Thới Nhì-Xuân Thới Thượng-Vĩnh Lộc),Xã Xuân Thới Sơn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 16,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"16, Quản Bạch, DT, Vietnam",16,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Xuân 43,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"43, Đường Thạnh Xuân 52, HC, Vietnam",43,,,,,,,Đường Thạnh Xuân 52,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 39,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"39, Quản Bạch, DT, Vietnam",39,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Hữu Dật,Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,Quan Tan Phu,,Tan Phu,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 866,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.744635,106.6227361,"866, Đường Kinh Dương Vương, Ho Chi Minh City, HC, Vietnam",866,,,,,,Ho Chi Minh City,Đường Kinh Dương Vương,Binh Chanh,Ho Chi Minh,HC,Vietnam,0.26040609000000003,,vn,0.35720999999999997,0.23436548100000004,,,
"đường 41,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.776859,106.619538,"41, Đường Số 4, Ho Chi Minh City, HC 700000, Vietnam",41,,,700000,,,Ho Chi Minh City,Đường Số 4,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 10,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.01632716049382716,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cầu Xây,Phường Tân Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.05555555555555555,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 41,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,Linh Dong,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.35720999999999997,0.08930249999999999,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 41,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.75336,106.606916,"Đường Số 41, HC, Vietnam",,,,,,,,Đường Số 41,Binh Tan,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Kênh 10 (Bờ Phải),Xã Bình Lợi,Huyện Bình Chánh,TP. Hồ Chí Minh",10.773025,106.518945,"10, Đường kênh 3, HC, Vietnam",10,,,,,,,Đường kênh 3,Binh Chanh,Ho Chi Minh,HC,Vietnam,0.18000000000000002,0,vn,0.2,0.09000000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Ngung,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,76615,,,Bình Tân,,Xã Xuân Phú,,,Vietnam,,,vn,0.2222222222222222,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 6, Phường Tân Tạo,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Số 8, Phường Trường Thạnh,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.881516026725397,106.77164034504041,"Đường số 8, Khu phố 1, Ho Chi Minh City, 00084, Vietnam",,Đường số 8,,00084,,Khu phố 1,Ho Chi Minh City,Đường số 8,Phường Linh Xuân,,,Vietnam,,,vn,,0.13891499999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 10,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.740657,106.547545,"Đường Số 10, HC, Vietnam",,,,,,,,Đường Số 10,Binh Chanh,Ho Chi Minh,HC,Vietnam,0.2,,vn,0.2,0.2,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Dương Văn Cam,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.015796231598435302,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Bà Điểm,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Tân Quý Tây,Huyện Bình Chánh,TP. Hồ Chí Minh",10.657293,106.5884923,"Xã Tân Quý Tây, Đường Hương Lộ 11, HC, Vietnam",,Xã Tân Quý Tây,,,,,,Đường Hương Lộ 11,Xã Bình Chánh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.16000000000000003,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Bàu Bàng,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,,,vn,,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tây Lân,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.769811,106.590751,"Hẻm 1 đường Tây Lân, HC, Vietnam",,,,,,,,Hẻm 1 đường Tây Lân,Binh Tan,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Xuân - Trung Chánh 1,Xã Tân Xuân,Huyện Hóc Môn,TP. Hồ Chí Minh",10.875084,106.565096,"1, Đường Dương Công Khi, HC, Vietnam",1,,,,,,,Đường Dương Công Khi,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.07407407407407407,0,vn,0.2222222222222222,0.037037037037037035,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Thảnh,Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hiệp 31,Xã Tân Hiệp,Huyện Hóc Môn,TP. Hồ Chí Minh",9.998193,105.261549,"31, Đường tỉnh 963, KG, Vietnam",31,,,,,,,Đường tỉnh 963,Tan Hiep,Kien Giang,KG,Vietnam,0.09523809523809523,0,vn,0.2222222222222222,0.04285714285714286,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 12B,Xã Trung An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Phong Sắc,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tỉnh Lộ 8,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hồ Văn Tắng,Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,0.15,0.075,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Rành,Xã Trung Lập Hạ,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Dương Quảng Hàm,Phường 15,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,,Binh Thanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trung Đông 10,Xã Thới Tam Thôn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.901263,106.608708,"10, Đường Trung Đông 10, HC, Vietnam",10,,,,,,,Đường Trung Đông 10,Hoc Mon,Ho Chi Minh,HC,Vietnam,0.19999999999999998,0,vn,0.2222222222222222,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 16,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",10.7108,106.628218,"16, Đường Lê Bôi, Ho Chi Minh City, HC 71812, Vietnam",16,,,71812,,,Ho Chi Minh City,Đường Lê Bôi,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 38,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Khu phố 3,Saigon,Ho Chi Minh City,Paris Commune Square,,,,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 808,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",21.203931,106.467172,"Đường tỉnh 398B, HD, Vietnam",,,,,,,,Đường tỉnh 398B,Chi Linh,Hai Duong,HD,Vietnam,0.095699238075,,vn,0.34445250000000005,0.0478496190375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thượng Hiền,Phường 15,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,,Binh Thanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 25,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.01632716049382716,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 1A,Phường Thới An,Quận 12,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thanh Đa,Phường 28,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đông Hưng Thuận 42,Phường Tân Hưng Thuận,Quận 12,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",,,,,Phường Tân Hưng,,Hải Phòng,,,Phường Tân Hưng,,Vietnam,,,vn,0.2222222222222222,0.05555555555555555,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 13,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"13, Quản Bạch, DT, Vietnam",13,,,,,,,Quản Bạch,TP Cao Lanh,Dong Thap,DT,Vietnam,0.041666666666666664,0,vn,0.3333333333333333,0.01875,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 23,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.018091036558257244,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 907,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",21.203931,106.467172,"Đường tỉnh 398B, HD, Vietnam",,,,,,,,Đường tỉnh 398B,Chi Linh,Hai Duong,HD,Vietnam,0.095699238075,,vn,0.34445250000000005,0.0478496190375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hồ Học Lãm,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.733206,106.606435,"Hẻm 592 Đường Hồ Học Lãm, HC, Vietnam",,,,,,,,Hẻm 592 Đường Hồ Học Lãm,Binh Tan,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Quang Nhơn,Xã Bình Khánh,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Văn Hạnh,Xã Lý Nhơn,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Phước Bình,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quán Tre,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phạm Văn Chèo,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tam Thôn Hiệp,Xã Tam Thôn Hiệp,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Sẳng,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tăng Nhơn Phú,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.82867,106.7885,"Phường Tăng Nhơn Phú B, HC, Vietnam",,,,,,,Phường Tăng Nhơn Phú B,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Số 1, Phường Long Thạnh Mỹ,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quán Tre,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 9, Phường Tăng Nhơn Phú B,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.82867,106.7885,"Phường Tăng Nhơn Phú B, HC, Vietnam",,,,,,,Phường Tăng Nhơn Phú B,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Hồ Văn Tắng,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 8, Phường Trường Thạnh,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.881516026725397,106.77164034504041,"Đường số 8, Khu phố 1, Ho Chi Minh City, 00084, Vietnam",,Đường số 8,,00084,,Khu phố 1,Ho Chi Minh City,Đường số 8,Phường Linh Xuân,,,Vietnam,,,vn,,0.13891499999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 28,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.8396626,106.8418204,"Vintage Taste Deli Cafe, 28, Đường D9, Thủ Đức, HC 71216, Vietnam",28,Vintage Taste Deli Cafe,,71216,,,Thủ Đức,Đường D9,Phường Long Bình,Ho Chi Minh,HC,Vietnam,,,vn,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Dương Công Khi (Đường Liên Xã Tân Hiệp -Tân Thới Nhì-Xuân Thới Thượng-Vĩnh Lộc),Xã Tân Thới Nhì,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Tám,Xã Nhơn Đức,Huyện Nhà Bè,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Số 14 (Kdc Bình Hưng),Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 50,Xã Đa Phước,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Ni,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Đình Cúc,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tô Hiệu,Phường Tân Thới Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.76423,106.63302,"Phường Tân Thới Hòa, HC, Vietnam",,,,,,,Phường Tân Thới Hòa,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,0.6561000000000001,0.16402500000000003,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Huỳnh Hữu Trí,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Binh Chanh,Ho Chi Minh,HC,Vietnam,,,vn,0.2,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Hoàng Hữu Nam,Phường Tân Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,,Thu Duc,Ho Chi Minh,HC,Vietnam,,,vn,0.1111111111111111,0.05555555555555555,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 25,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,,Quan 8,Ho Chi Minh,HC,Vietnam,,,vn,,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
