original_address,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,confidence_building_level,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
"Đường Rạch Ông Đồ,Thị trấn Tân Túc,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 18B, Phường Bình Hưng Hòa A,Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",10.816183846166936,106.77013345898456,"Đường 18B, Ho Chi Minh City, 71210, Vietnam",Đường 18B,,Đường 18B,71210,,,Ho Chi Minh City,Phường Phước Long,,,Vietnam,vn,,0.045,0.09,0.09,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 74,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Tiệp,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 11,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường 7B,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.750101,106.608722,"Đường 7B, HC, Vietnam",,,Đường 7B,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Minh Khai,Phường Nguyễn Cư Trinh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,,,71006,Khu phố 3,Saigon,Ho Chi Minh City,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Láng Le Bàu Cò,Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tây Lân,Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",10.769811,106.590751,"Hẻm 1 đường Tây Lân, HC, Vietnam",,,Hẻm 1 đường Tây Lân,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 10,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",21.203931,106.467172,"Đường tỉnh 398B, HD, Vietnam",,,Đường tỉnh 398B,,,,,Chi Linh,Hai Duong,HD,Vietnam,vn,,0.0478496190375,0.34445250000000005,0.095699238075,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 29 Thuộc Khu Dân Cư Bình Trị Đông B,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Số 4B (Kdc Hồng Quang),Xã Đa Phước,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đa Phước,Xã Đa Phước,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bàu Gốc,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 65,Phường Tân Hưng,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.10267089180624715,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 45,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.023511111111111104,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 8,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",15.66667,108.5,"Phuong Tan, Vietnam",,,,,,,Phuong Tan,,,,Vietnam,vn,,0.315,0.63,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Nhất Chi Mai,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Trần Chí,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.755942,106.583562,"Đường Võ Trần Chí, HC, Vietnam",,,Đường Võ Trần Chí,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Quốc Lộ 1A,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lộ Tẻ,Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",10.75582,106.589905,"Đường Lộ Tẻ, HC, Vietnam",,,Đường Lộ Tẻ,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 10,Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",10.760122,106.577256,"Hẻm 1768 Đường Tỉnh Lộ 10, HC, Vietnam",,,Hẻm 1768 Đường Tỉnh Lộ 10,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Nhất 5,Phường Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh",10.835318,106.613785,"5, Đường Tân Thới Nhất 2, HC, Vietnam",,5,Đường Tân Thới Nhất 2,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Hiệp 20,Phường Tân Thới Hiệp,Quận 12,TP. Hồ Chí Minh",10.861805,106.641198,"20, Đường Tân Thời Hiệp 06, Ho Chi Minh City, HC, Vietnam",,20,Đường Tân Thời Hiệp 06,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường D1,Phường Phú Mỹ,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.1285714285714286,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 5, Phường Long Thạnh Mỹ,Phường Long Phước,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,Quán Tre,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 13C, Phường Bình Trị Đông B,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.74636915,106.6107895,"Đường Số 13C, 73118, Vietnam",Đường Số 13C,,Đường Số 13C,73118,,,,Phường An Lạc,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 13,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Thị Đặng,Xã Nhuận Đức,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường An Phú Đông 10,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.746232,106.710567,"12, Đường số 10, Ho Chi Minh City, HC 72911, Vietnam",,12,Đường số 10,72911,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Ngô Chí Quốc,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01632716049382716,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 11, Phường Long Bình,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.902652991968042,106.75851308293298,"Đường số 11, Nhị Đồng 1, Dĩ An, 75207, Vietnam",Đường số 11,,Đường số 11,75207,,Nhị Đồng 1,Dĩ An,Phường Dĩ An,,,Vietnam,vn,,0.13891499999999998,0.09,0.09,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 48,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.08930249999999999,0.35720999999999997,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 14, Phường Long Bình,Phường Phước Bình,Quận 9,TP. Hồ Chí Minh",10.813252,106.7059206,"Công An Phường 26, Đường số 14, Ho Chi Minh City, 72309, Vietnam",Công An Phường 26,,Đường số 14,72309,,,Ho Chi Minh City,Phường Bình Thạnh,,,Vietnam,vn,,0.135,0.27,0.27,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường An Dương Vương,Phường 13,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,,,,,,Quan 6,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bờ Tây,Xã Phước Lộc,Huyện Nhà Bè,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Phạm Văn Đồng,Phường 13,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tỉnh Lộ 2,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 489,Xã Phạm Văn Cội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 48,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"48, Quản Bạch, DT, Vietnam",,48,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nam Kỳ Khởi Nghĩa,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,0.06515369146796895,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Bình Lợi,TP. Hồ Chí Minh",10.7529964,106.4806373118375,"UBND xã Bình Lợi, Vườn Thơm, HC, Vietnam",UBND xã Bình Lợi,,Vườn Thơm,,,,,Xã Bình Lợi,Ho Chi Minh,HC,Vietnam,vn,,0.2,0.2,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 2,Phường 16,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0.022222222222222227,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 265, Phường Hiệp Phú,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.8446473,106.7846994,"Số 5 Đường 265 , Hiệp Phú , Q9, Đường số 265, Khu phố 4, Ho Chi Minh City, 71300, Vietnam","Số 5 Đường 265 , Hiệp Phú , Q9",,Đường số 265,71300,,Khu phố 4,Ho Chi Minh City,Phường Tăng Nhơn Phú,,,Vietnam,vn,,0.13891499999999998,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Quốc Lộ 1A,Phường Tân Thới Hiệp,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,0.09658145065398335,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lâm Văn Bền,Phường Tân Thuận Tây,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.06741973840665871,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phú Thuận (Phường Tân Phú),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 5,Phường 17,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hiệp 34,Xã Tân Hiệp,Huyện Hóc Môn,TP. Hồ Chí Minh",10.83913,106.743446,"34, Đường 34, Khu phố 19, Ho Chi Minh City, HC 71221, Vietnam",,34,Đường 34,71221,,Khu phố 19,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Mai Thị Buội,Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Minh Nhựt,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Thị Ngần,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 16,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"16, Quản Bạch, DT, Vietnam",,16,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 520,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.7422524,106.6237805,"520, Đường An Dương Vương, Ho Chi Minh City, HC 71910, Vietnam",,520,Đường An Dương Vương,71910,,,Ho Chi Minh City,Phường Bình Phú,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 14, Khu Dân Cư An Lạc - Bình Trị Đông (Phường An Lạc A, Phường Bình Trị Đông B),Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Long Thuận,Phường Phước Long A,Quận 9,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Ngãi Giao,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tiền Lân 13,Xã Bà Điểm,Huyện Hóc Môn,TP. Hồ Chí Minh",10.830793,106.598737,"13, Đường Tiền Lân 13, HC, Vietnam",,13,Đường Tiền Lân 13,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 12A,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 520,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,1,Paris Commune Square,71006,Khu phố 3,Saigon,Ho Chi Minh City,,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Trọng Tấn,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 11,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",10.8397,106.77093,"Quan Chin, HC, Vietnam",,,,,,,Quan Chin,Quan 9,Ho Chi Minh,HC,Vietnam,vn,,0.1111111111111111,0.2222222222222222,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hương Lộ 11,Xã Tân Quý Tây,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 20,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.8087067,106.7789391,"20, Đường D1, Ho Chi Minh City, HC 71210, Vietnam",,20,Đường D1,71210,,,Ho Chi Minh City,Phường Phước Long,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Long Hậu,Xã Hiệp Phước,Huyện Nhà Bè,TP. Hồ Chí Minh",10.7376129,106.9451341,"Hiệp Phước, Vietnam",,,,76206,,,Hiệp Phước,Xã Nhơn Trạch,,,Vietnam,vn,,0.25,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 28,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01632716049382716,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vĩnh Lộc,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Liên Khu 4-5,Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",10.799721,106.584935,"Đường Liên khu 4-5, HC, Vietnam",,,Đường Liên khu 4-5,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Tam Bình,Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01943067033976125,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quang Trung (Nối Dài),Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.8397,106.77093,"Quan Chin, HC, Vietnam",,,,,,,Quan Chin,Quan 9,Ho Chi Minh,HC,Vietnam,vn,,0.1111111111111111,0.2222222222222222,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Sơn Ca 8,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",15.981177,108.26965,"Cao Sơn 8, DA, Vietnam",,,Cao Sơn 8,,,,,Ngu Hanh Son,Da Nang,DA,Vietnam,vn,,0.03333333333333333,0.1,0.06666666666666667,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bến Than (Đường Làng Số 4),Xã Tân Thạnh Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.075,0.15,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Thị Hồi,Xã Xuân Thới Đông,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hồ Học Lãm,Phường 16,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kinh Dương Vương,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Thái Bường (H.2101),Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",22.39057,103.46863,"Phường Tân Phong, LI, Vietnam",,,,,,,Phường Tân Phong,Lai Chau,Lai Chau,LI,Vietnam,vn,,0.027777777777777776,0.1111111111111111,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Số 2 (Kdc Dương Hồng 9B4),Xã An Phú Tây,Huyện Bình Chánh,TP. Hồ Chí Minh",10.691684,106.582252,"2, Đường số 8, Tan Tuc, HC, Vietnam",,2,Đường số 8,,,,Tan Tuc,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,0.024504606,0.0220541454,0.2,0.03500658,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Quá,Phường Tân Hưng Thuận,Quận 12,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",,,,,Phường Tân Hưng,,Hải Phòng,,Phường Tân Hưng,,Vietnam,vn,,0.05555555555555555,0.2222222222222222,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Rạch Lùng,Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.018742913832199542,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 9,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.740233,106.542482,"Đường Số 9, HC, Vietnam",,,Đường Số 9,,,,,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.2,0.2,0.2,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 81,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.740158,106.706342,"Đường Số 81, Ho Chi Minh City, HC, Vietnam",,,Đường Số 81,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.15,0.15,0.15,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 668,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.020156988263984148,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 51,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"51, Đường Thạnh Xuân 52, HC, Vietnam",,51,Đường Thạnh Xuân 52,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
