original_address,lat,lon,formatted,name,postcode,county_code,housenumber,suburb,district,street,confidence_city_level,city,county,state,confidence_street_level,state_code,country,country_code,confidence,confidence_building_level,attribution,attribution_license,attribution_url
"Phường 15,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,,,,,,,,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trương Hán Siêu,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phong Phú,Phường 12,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đặng Thùy Trâm,Phường 13,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đinh Bộ Lĩnh,Phường 26,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Thị Mười,Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.881058,106.638714,"Hiệp Thành 12, Ho Chi Minh City, HC, Vietnam",,,,,,,Hiệp Thành 12,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cộng Hoà 3,Phường Tân Thành,Quận Tân Phú,TP. Hồ Chí Minh",10.8021474,106.6471412,"Khách Sạn Minh Tâm, 278, Cong Hoa St, Ho Chi Minh City, 70500, Vietnam",Khách Sạn Minh Tâm,70500,,278,,,Cong Hoa St,0.2222222222222222,Ho Chi Minh City,Phường Tân Bình,,0.2222222222222222,,Vietnam,vn,0.09999999999999999,0.0048484848484848485,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Đình Chính,Phường 11,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,,,0.2222222222222222,Quan Phu Nhuan,Phu Nhuan,Ho Chi Minh,,HC,Vietnam,vn,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xô Viết Nghệ Tĩnh,Phường 25,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Huỳnh Văn Nghệ,Phường 12,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Bình Hưng,TP. Hồ Chí Minh",10.726553,106.654704,"UBND xã Bình Hưng, Đường số 10, Ho Chi Minh City, HC 72400, Vietnam",UBND xã Bình Hưng,72400,,,,,Đường số 10,0.2,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,,HC,Vietnam,vn,0.18000000000000002,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lương Văn Can,Phường 15,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bùi Tư Toàn,Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Phường Tân Hiệp,TP. Hồ Chí Minh",10.772026050000001,106.62970092444598,"Chợ Hiệp Tân, 70, Hẻm 178 Tô Hiệu, Ho Chi Minh City, 72031, Vietnam",Chợ Hiệp Tân,72031,,70,,,Hẻm 178 Tô Hiệu,0.3333333333333333,Ho Chi Minh City,Phường Phú Thạnh,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hồ Hảo Hớn,Phường Cô Giang,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 14,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, HC 72000, Vietnam",Quan 10,72000,,,,,,,Ho Chi Minh City,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.45,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 04,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,,,,Quan Nam,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 06,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 1,Phường Tân Chánh Hiệp,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,,,Quan 12,Ho Chi Minh,,HC,Vietnam,vn,0.09658145065398335,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 22,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"22, Đường Thạnh Xuân 52, HC, Vietnam",,,,22,,,Đường Thạnh Xuân 52,0.2222222222222222,,Hoc Mon,Ho Chi Minh,0.19999999999999998,HC,Vietnam,vn,0.09999999999999999,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Huyện Hóc Môn,TP. Hồ Chí Minh",10.887913699999999,106.5940936870409,"UBND huyện Hóc Môn (trụ sở mới), 11, Đường KP 1-3, Hóc Môn, 71717, Vietnam",UBND huyện Hóc Môn (trụ sở mới),71717,,11,,,Đường KP 1-3,0.4444444444444444,Hóc Môn,Xã Hóc Môn,,,,Vietnam,vn,0.2916,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bình Phú,TP. Hồ Chí Minh",10.915321850000002,107.23639550903094,"UBND phường Phú Bình, Đường 21 Tháng 4, Khu phố 1, Long Khánh, DN, Vietnam",UBND phường Phú Bình,,,,Khu phố 1,,Đường 21 Tháng 4,0.2222222222222222,Long Khánh,Phường Long Khánh,Dong Nai,,DN,Vietnam,vn,0.2222222222222222,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Cảng,Phường 25,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 16,Quận 8,TP. Hồ Chí Minh",10.7132627,106.6243045,"Chùa Định Lâm, 8, Phu Dinh, Ho Chi Minh City, 71910, Vietnam",Chùa Định Lâm,71910,,8,,,Phu Dinh,0.14285714285714285,Ho Chi Minh City,Phường Phú Định,,0.06075,,Vietnam,vn,0.039366000000000005,0.06075,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 1,Phường Phú Thuận,TP. Hồ Chí Minh(Mới)",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,71006,,,,,,0.9,Ho Chi Minh City,,,,,Vietnam,vn,0.45,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Xô Viết Nghệ Tĩnh,Phường 26,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Luông (Nguyễn Ngọc Cung Theo Bảng Giá Đất 2014),Phường 11,Quận 6,TP. Hồ Chí Minh",21.610745,105.807059,"2014, Đường Dương Tự Minh, TY, Vietnam",,,,2014,,,Đường Dương Tự Minh,0.03,,Thai Nguyen,Thai Nguyen,0.003214285714285714,TY,Vietnam,vn,0.0014464285714285714,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hậu Giang,Phường 12,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,,,,,,,,Quan 6,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ngô Đức Kế,Phường 12,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ung Văn Khiêm,Phường 25,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Đậu,Phường 11,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Văn Trị,Phường 12,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường số 21,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.01632716049382716,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Võ Văn Ngân,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.015796231598435302,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Bình Trưng Trắc,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.011995464852607713,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Phạm Văn Đồng,Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",10.826213,106.714725,"Đường Phạm Văn Đồng, Ho Chi Minh City, HC, Vietnam",,,,,,,Đường Phạm Văn Đồng,,Ho Chi Minh City,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 27,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.01632716049382716,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 48,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,0.1111111111111111,Thu Duc,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.01632716049382716,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Xô Viết Nghệ Tĩnh,Phường 19,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,,,,,,,,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 11,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,71006,,1,Saigon,Khu phố 3,Paris Commune Square,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Kha Vạn Cân,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,,0.35720999999999997,Linh Dong,Thu Duc,Ho Chi Minh,,HC,Vietnam,vn,0.08930249999999999,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 17A,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,71006,,1,Saigon,Khu phố 3,Paris Commune Square,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 907,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,71006,,1,Saigon,Khu phố 3,Paris Commune Square,,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường S2 (P. Tây Thạnh),Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lũy Bán Bích,Phường Tân Thành,Quận Tân Phú,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Gò Dầu,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Trọng Tấn,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Hữu Tiến,Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cầu Xéo,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Cửu Đàm,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hương Lộ 3,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,,,Binh Tan,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 26/3 Phường Bình Hưng Hoà,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.72663535,106.65275987687187,"Trường Tiểu học Bình Hưng, 26, Đường Số 8, Ho Chi Minh City, 72400, Vietnam",Trường Tiểu học Bình Hưng,72400,,26,,,Đường Số 8,0.1,Ho Chi Minh City,Xã Bình Hưng,,0.09000000000000001,,Vietnam,vn,0.21985714285714286,0.0855,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Sơn Kỳ,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,,Quan Tan Phu,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Kỳ Tân Quý,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.78939,106.60193,"Hẻm 909 Đường Tân Kỳ Tân Quý, HC, Vietnam",,,,,,,Hẻm 909 Đường Tân Kỳ Tân Quý,,,Binh Tan,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 18, Phường Bình Hưng Hòa,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.844352821142316,106.70497035705519,"Đường số 18, Khu phố 22, Ho Chi Minh City, 71400, Vietnam",Đường số 18,71400,,,Khu phố 22,,Đường số 18,0.27,Ho Chi Minh City,Phường Hiệp Bình,,0.27,,Vietnam,vn,0.135,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 6, Phường Tân Tạo,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,,,Binh Tan,Ho Chi Minh,,HC,Vietnam,vn,0.080837603029628,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thái Bình,Phường Nguyễn Thái Bình,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Văn Kiệt,Phường Cầu Kho,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,,,,,,,,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.0838757396449704,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tô Hiến Thành,Phường 14,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,,,,,,,,Quan 10,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hai Bà Trưng,Phường Tân Định,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,71006,,,Saigon,Khu phố 2,,,Ho Chi Minh City,Quan 1,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Quảng Hàm,Phường 6,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Hữu Chí,Phường 15,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,,,,Quan Nam,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Trãi,Phường 14,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,,,,Quan Nam,Quan 8,Ho Chi Minh,,HC,Vietnam,vn,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Oanh,Phường 6,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 4,Phường 16,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,0.2,Go Vap,Binh Thanh,Ho Chi Minh,,HC,Vietnam,vn,0.022222222222222227,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 10 (Kdc Sông Ông Lớn - Kcn Số 6 - Lô Số 4),Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",13.79584,109.18184,"Phường Nhơn Phú, BD, Vietnam",,,,,,,,0.1111111111111111,Phường Nhơn Phú,Quy Nhon,Binh Dinh,,BD,Vietnam,vn,0.027777777777777776,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường 160, Phường Tăng Nhơn Phú A,Phường Tăng Nhơn Phú A,Quận 9,TP. Hồ Chí Minh",10.7456016,106.6832426,"Nước Mía 160 (Sugarcane Juice), 160, Au Duong Lan Street, Ho Chi Minh City, HC 72900, Vietnam",Nước Mía 160 (Sugarcane Juice),72900,,160,,,Au Duong Lan Street,,Ho Chi Minh City,Phường Chánh Hưng,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Duy Trinh,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",18.783565,105.64698,"Đường Nguyễn Duy Trinh, NA, Vietnam",,,,,,,Đường Nguyễn Duy Trinh,0.037037037037037035,,Nghi Loc,Nghe An,0.037037037037037035,NA,Vietnam,vn,0.037037037037037035,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tăng Nhơn Phú,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.8333243,106.7679425,"165 Đường 61 , Tăng Nhơn Phú , Phước Long B . Q9, Đường số 61, Ho Chi Minh City, HC 71211, Vietnam","165 Đường 61 , Tăng Nhơn Phú , Phước Long B . Q9",71211,,,,,Đường số 61,,Ho Chi Minh City,Phường Phước Long,Ho Chi Minh,,HC,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đình Phong Phú,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",20.830664014681513,106.7771798909941,"Đường Đình Vũ, Dinh Vu Industrial Area, Hải Phòng, Vietnam",Đường Đình Vũ,,,,Dinh Vu Industrial Area,Phường Đông Hải,Đường Đình Vũ,0.63,Hải Phòng,,,0.5670000000000001,,Vietnam,vn,0.28350000000000003,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 2, Phường Long Thạnh Mỹ,Phường Tăng Nhơn Phú B,Quận 9,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Thị Thập Nối Dài - Đường Nội Bộ Khu Dân Cư Him Lam (Phường Tân Hưng),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,,,Quan 7,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đỗ Xuân Hợp,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.8296549,106.7683156,"Chợ Phước Long B, Do Xuan Hop, Ho Chi Minh City, 71211, Vietnam",Chợ Phước Long B,71211,,,,,Do Xuan Hop,0.09,Ho Chi Minh City,Phường Phước Long,,0.09,,Vietnam,vn,0.6561000000000001,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 400, Phường Tân Phú,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,71006,,,,,,0.9,Ho Chi Minh City,,,,,Vietnam,vn,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 47,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.737274,106.709498,"Đường số 47, Ho Chi Minh City, HC 72910, Vietnam",Đường số 47,72910,,,,,Đường số 47,0.15,Ho Chi Minh City,Quan 8,Ho Chi Minh,0.15,HC,Vietnam,vn,0.15,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 2,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,,,Quan 7,Ho Chi Minh,,HC,Vietnam,vn,0.10267089180624715,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quách Hữu Nghiêm,Phường Phú Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,,,Tan Phu,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Cộng Hoà,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Thập Nối Dài - Đường Nội Bộ Khu Dân Cư Him Lam (Phường Tân Hưng),Phường Bình Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,,,Quan 7,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Đặng Minh Trứ,Phường 10,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,,,Tan Binh,Ho Chi Minh,,HC,Vietnam,vn,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
