original_address,lat,lon,formatted,postcode,housenumber,county_code,street,district,city,suburb,name,county,state,state_code,confidence_building_level,confidence_city_level,country,confidence_street_level,country_code,confidence,attribution,attribution_license,attribution_url
"Đường D1,Phường 22,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,,,,,,,Binh Thanh,Binh Thanh,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Bạch Đằng 1,Phường 02,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,,,,,,,Tan Binh,Tan Binh,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Đông Hiệp,TP. Hồ Chí Minh",10.79228,106.69057,"Phường Tân Định, HC, Vietnam",,,,,,Phường Tân Định,,,Quan 8,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.05555555555555555,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Nguyễn Lương Bằng,Phường Phú Thuận,TP. Hồ Chí Minh(Mới)",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Xiển,Phường Long Bình,TP. Hồ Chí Minh(Mới)",10.835874,106.830024,"Đường Nguyễn Xiển, Ho Chi Minh City, HC, Vietnam",,,,Đường Nguyễn Xiển,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 9A (Kdc Trung Sơn),Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",10.7233718,106.65260299856165,"Trường THCS Nguyễn Thái Bình, 9A, Đường số 2, HC 72400, Vietnam",72400,9A,,Đường số 2,,,,Trường THCS Nguyễn Thái Bình,Xã Bình Hưng,Ho Chi Minh,HC,0.18000000000000002,0.2,Vietnam,0.18000000000000002,vn,0.16200000000000003,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trường Chinh,Phường Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh",10.82697,106.61424,"Phường Tân Thới Nhất, HC, Vietnam",,,,,,Phường Tân Thới Nhất,,,Quan 8,Ho Chi Minh,HC,,0.6561000000000001,Vietnam,,vn,0.16402500000000003,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"đường Hoàng Văn Thụ,Phường 02,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,,,,,,,Tan Binh,Tan Binh,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Song Hành Với Đường Nguyễn Văn Linh - Đường Nội Bộ Khu Dân Cư Ven Sông,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trịnh Đình Trọng,Phường Hòa Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,,,,,,,Tan Phu,Tan Phu,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường N4,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Nguyễn Đức Cảnh (Nam Park Way),Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nội Bộ Khu Phú Mỹ Hưng,Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 19 (Kdc Bình Hưng),Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Binh Chanh,Ho Chi Minh,HC,,0.2,Vietnam,,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Âu Cơ,Phường Tân Sơn Nhì,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,Quan Tan Phu,,,Tan Phu,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 1A,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,,,,,,,Binh Tan,Binh Tan,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Riêng,Phường 15,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",,,,,,,,Quan 10,Quan 10,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tạ Quang Bửu,Phường 06,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ngô Tất Tố,Phường 21,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,,,,,,,Binh Thanh,Binh Thanh,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Phạm Văn Hai,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,,,,,,,Tan Binh,Tan Binh,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Song Hành - Khu Công Nghệ Cao,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",10.803017073550816,106.75113519763171,"Đường song hành, Khu phố 9, Ho Chi Minh City, 71108, Vietnam",71108,,,Đường song hành,,Ho Chi Minh City,Khu phố 9,Đường song hành,Phường Bình Trưng,,,,,Vietnam,,vn,0.19845,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tôn Dật Tiên (Cr.2105),Phường Tân Phong,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.05368047337278107,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Chợ Lớn,TP. Hồ Chí Minh",10.7527023,106.66112062483543,"Ủy ban Nhân dân phường Chợ Lớn, 131, Triệu Quang Phục, Cholon, Ho Chi Minh City, HC 73000, Vietnam",73000,131,,Triệu Quang Phục,,Ho Chi Minh City,Cholon,Ủy ban Nhân dân phường Chợ Lớn,Quan 8,Ho Chi Minh,HC,,0.3333333333333333,Vietnam,,vn,0.21870000000000003,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hà Huy Tập,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kinh Dương Vương,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,,,,,,,Binh Tan,Binh Tan,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thượng Hiền,Phường 05,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,Quan Phu Nhuan,,,Phu Nhuan,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lý Văn Phức,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,,,,,,,Quan 1,Quan 1,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 15B (Phường Phú Mỹ),Phường Phú Mỹ,Quận 7,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",71006,,,,,Ho Chi Minh City,,,,,,,0.9,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tôn Dật Tiên (Cr.2105),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.057142857142857134,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Song Hành Với Đường Nguyễn Hữu Thọ - Đường Nội Bộ Khu Nhà Ở Tân Phong,Phường Tân Hưng,Quận 7,TP. Hồ Chí Minh",19.75,105.7,"Tan Phong, Vietnam",,,,,,Tan Phong,,,,,,,1,Vietnam,,vn,0.5,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 11,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",10.79155,106.79735,"Phường Phú Hữu, HC, Vietnam",,,,,,Phường Phú Hữu,,,Quan 8,Ho Chi Minh,HC,,0.81,Vietnam,,vn,0.405,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Nguyễn Lương Bằng (Broad Way),Phường Phú Mỹ,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.04763705103969756,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bến Vân Đồn,Phường 12,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 11, Phường Long Bình,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",10.902652991968042,106.75851308293298,"Đường số 11, Nhị Đồng 1, Dĩ An, 75207, Vietnam",75207,,,Đường số 11,,Dĩ An,Nhị Đồng 1,Đường số 11,Phường Dĩ An,,,,0.09,Vietnam,0.09,vn,0.13891499999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Trỗi,Phường 08,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,Quan Phu Nhuan,,,Phu Nhuan,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Ba Vân,Phường 14,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,,,,,,,Tan Binh,Tan Binh,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 100, Khu Phố 6, Phường Tân Phú,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.7368027,106.7095385,"100, Đường số 40, Ho Chi Minh City, HC 72915, Vietnam",72915,100,,Đường số 40,,Ho Chi Minh City,,,Phường Tân Hưng,Ho Chi Minh,HC,0,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Khoái,Phường 12,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 100, Khu Phố 6, Phường Tân Phú,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"đường Cộng Hoà,Phường 04,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,,,,,,,Tan Binh,Tan Binh,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Diệu,Phường 06,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.08074047703809187,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Diệu,Phường 08,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường CN4,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,Quan Tan Phu,,,Tan Phu,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tôn Đức Thắng,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,,,,,,,Quan 1,Quan 1,Ho Chi Minh,HC,,,Vietnam,,vn,0.07497520661157024,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 3 (Khu Tđc Tân Túc),Thị trấn Tân Túc,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Binh Chanh,Ho Chi Minh,HC,,0.2,Vietnam,,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Điện Biên Phủ,Phường 22,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,,,,,,,Binh Thanh,Binh Thanh,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ngô Tất Tố,Phường 19,Quận Bình Thạnh,TP. Hồ Chí Minh",10.7918306,106.7126668,"Ngo Tat To Apartment, Ngo Tat To, Ho Chi Minh City, 72308, Vietnam",72308,,,Ngo Tat To,,Ho Chi Minh City,,Ngo Tat To Apartment,Phường Thạnh Mỹ Tây,,,,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thiện Thuật,Phường 14,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",,,,,,,,Quan 3,Quan 3,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Dung,Phường 6,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,Go Vap,,,Binh Thanh,Ho Chi Minh,HC,,0.2,Vietnam,,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 1A,Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,,,,,,,Binh Tan,Binh Tan,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bến Bình Đông,Phường 14,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bến Vân Đồn,Phường 13,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Hưng Đạo,Phường 12,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,Quan Nam,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường An Bình,Phường 12,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,Quan Nam,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 30,Phường 11,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,,,,,,,Quan 6,Quan 6,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lộ Tẻ,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.75582,106.589905,"Đường Lộ Tẻ, HC, Vietnam",,,,Đường Lộ Tẻ,,,,,Binh Tan,Ho Chi Minh,HC,,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Văn Trà (C.2401+C.2404 Roi River Drive),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Văn Kiệt,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Binh Chanh,Ho Chi Minh,HC,,0.2,Vietnam,,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Cầu Kho,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,,,,,,,Quan 1,Quan 1,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Văn Kiệt,Phường 13,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,,,,,,,Quan 6,Quan 6,Ho Chi Minh,HC,,,Vietnam,,vn,0.09446064139941689,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Văn Sỹ,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,Quan Phu Nhuan,,,Phu Nhuan,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hoà Đông,Quận 6,TP. Hồ Chí Minh",10.760033,106.6254276,"BƯU ĐIỆN TÂN HOÀ ĐÔNG, 178A1, Tân Hòa Đông, Ho Chi Minh City, 72015, Vietnam",72015,178A1,,Tân Hòa Đông,,Ho Chi Minh City,,BƯU ĐIỆN TÂN HOÀ ĐÔNG,Phường Phú Lâm,,,,0.1111111111111111,Vietnam,0.1111111111111111,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 100 Bình Thới,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,,,,,,,Quan 11,Quan 11,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Chí Thanh,Quận 5,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",71006,1,,Paris Commune Square,Khu phố 3,Ho Chi Minh City,Saigon,Saigon Notre Dame Cathedral,,,,,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 1,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,Thu Duc,,,Thu Duc,Ho Chi Minh,HC,,0.1111111111111111,Vietnam,,vn,0.05555555555555555,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đào Trí,Phường Bình Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.08719723183391001,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hồng Hà,Phường 09,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,Quan Phu Nhuan,,,Phu Nhuan,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bến Bình Đông,Phường 11,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường An Dương Vương,Phường 04,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,,,,Quan Nam,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tôn Thất Thuyết,Phường 12,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, Vietnam",,,,,,,,Quan 4,Quan 4,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Chánh Hiệp 21,Phường Tân Chánh Hiệp,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"21, Quản Bạch, DT, Vietnam",,21,,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,0,0.3333333333333333,Vietnam,0.027777777777777776,vn,0.013888888888888888,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Lái Thiêu,TP. Hồ Chí Minh",21.11817,106.32285,"Phường Phả Lại, HD, Vietnam",,,,,,Phường Phả Lại,,,Chi Linh,Hai Duong,HD,,0.38272500000000004,Vietnam,,vn,0.09568125000000001,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Trương Quốc Dung,Phường 08,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,Quan Phu Nhuan,,,Phu Nhuan,Ho Chi Minh,HC,,0.2222222222222222,Vietnam,,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Nhỏ (Nối Dài),Phường 15,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,,,,,,,Quan 11,Quan 11,Ho Chi Minh,HC,,,Vietnam,,vn,0.08731523783929053,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hùng Vương,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,,,,,,,Quan 6,Quan 6,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường An Lợi Đông,Thành phố Thủ Đức,TP. Hồ Chí Minh",20.9990583,105.8559156,"Công an phường Quỳnh Lôi, Phố Hồng Mai, Hai Bà Trưng District, Hanoi, HI 11617, Vietnam",11617,,,Phố Hồng Mai,,Hanoi,Hai Bà Trưng District,Công an phường Quỳnh Lôi,Bach Mai Ward,Ha Noi,HI,,0.2222222222222222,Vietnam,,vn,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Công,Phường 13,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,Go Vap,,,Binh Thanh,Ho Chi Minh,HC,,0.2,Vietnam,,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 16,Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.7199744,106.728473,"16, Đường Nội Khu 02, Ho Chi Minh City, 72915, Vietnam",72915,16,,Đường Nội Khu 02,,Ho Chi Minh City,,,Phường Tân Mỹ,,,,0.1111111111111111,Vietnam,0.081,vn,0.081,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nội Bộ Trong Khu Dân Cư Của Công Ty Đầu Tư Và Xây Dựng Tân Thuận (Phú Thuận),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.7820663,106.6500139,"Kho Hàng Thanh Lý Phong Hải, 940, Lạc Long Quân, Ho Chi Minh City, 72000, Vietnam",72000,940,,Lạc Long Quân,,Ho Chi Minh City,,Kho Hàng Thanh Lý Phong Hải,Phường Bảy Hiền,,,,0.05555555555555555,Vietnam,0.020833333333333332,vn,0.010416666666666666,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 24 (Kdc Bình Hưng),Xã Bình Hưng,Huyện Bình Chánh,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",71006,,,,,Ho Chi Minh City,,,,,,,0.9,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Đức Cảnh (Nam Park Way),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,,,,,,,Quan 7,Quan 7,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hồng Bàng,Phường 06,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,,,,,,,Quan 6,Quan 6,Ho Chi Minh,HC,,,Vietnam,,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vườn Lài,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.872647,106.681887,"Thạnh Lộc 12, Ho Chi Minh City, HC, Vietnam",,,,Thạnh Lộc 12,,Ho Chi Minh City,,,Quan 8,Ho Chi Minh,HC,,,Vietnam,,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
