original_address,lat,lon,formatted,district,name,county_code,housenumber,street,postcode,suburb,city,county,confidence_city_level,confidence_street_level,confidence_building_level,state,state_code,country,country_code,confidence,attribution,attribution_license,attribution_url
"Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",10.7987615,106.72084587337102,"Công An Phường 25 Quận Bình Thạnh, Tân Cảng, Ho Chi Minh City, HC 71108, Vietnam",,Công An Phường 25 Quận Bình Thạnh,,,Tân Cảng,71108,,Ho Chi Minh City,Phường Thạnh Mỹ Tây,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 10,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 14,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 10,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.760122,106.577256,"Hẻm 1768 Đường Tỉnh Lộ 10, HC, Vietnam",,,,,Hẻm 1768 Đường Tỉnh Lộ 10,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 25,Phường 10,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Âu Cơ,Phường Phú Trung,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phùng Tá Chu,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 4C,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tạ Mỹ Duật,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 6,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.753634,106.605348,"Đường Số 6, HC, Vietnam",,,,,Đường Số 6,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Tân Tạo A,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Lê Đình Cẩn,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.759798,106.595911,"Đường Lê Đình Cẩn, HC, Vietnam",,,,,Đường Lê Đình Cẩn,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 19,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.782371,106.597415,"Hẻm 19 đường số 20, HC, Vietnam",,,,,Hẻm 19 đường số 20,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.763232,106.6204712,"Phường Bình Trị Đông, Tân Hòa Đông, Ho Chi Minh City, HC 72015, Vietnam",,Phường Bình Trị Đông,,,Tân Hòa Đông,72015,,Ho Chi Minh City,Phường Bình Trị Đông,,,,Ho Chi Minh,HC,Vietnam,vn,0.2857142857142857,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 36,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.75353,106.605871,"Đường số 36, HC, Vietnam",,,,,Đường số 36,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 27,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.810309,106.601931,"Hẻm 27 đường số 3, HC, Vietnam",,,,,Hẻm 27 đường số 3,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Mã Lò,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.782086,106.599309,"Đường Mã Lò, HC, Vietnam",,,,,Đường Mã Lò,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 29,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.801004,106.595669,"Hẻm 38/29/7 Đường Số 2, HC, Vietnam",,,,,Hẻm 38/29/7 Đường Số 2,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thái Phiên,Phường 08,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tỉnh Lộ 10,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.760122,106.577256,"Hẻm 1768 Đường Tỉnh Lộ 10, HC, Vietnam",,,,,Hẻm 1768 Đường Tỉnh Lộ 10,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 24B,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 26,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.785929,106.608247,"Hẻm 26 Đường Số 4, HC, Vietnam",,,,,Hẻm 26 Đường Số 4,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Trực,Phường 01,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bình Trị Đông,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.767224,106.609666,"Đường Bình Trị Đông, HC, Vietnam",,,,,Đường Bình Trị Đông,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Hiệp Tân,Quận Tân Phú,TP. Hồ Chí Minh",10.86117,106.64051,"Phường Tân Thới Hiệp, HC, Vietnam",,,,,,,,Phường Tân Thới Hiệp,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Bà Hom,Phường 13,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 64,Phường 10,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 57,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.753999,106.594459,"Đường số 57, HC, Vietnam",,,,,Đường số 57,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 2,Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",10.811768573588845,106.70859847015512,"Đường Số 2, Ho Chi Minh City, 72308, Vietnam",,Đường Số 2,,,Đường Số 2,72308,,Ho Chi Minh City,Phường Bình Thạnh,0.3333333333333333,0.3333333333333333,,,,Vietnam,vn,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bến Lội,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.774515,106.586316,"Đường Bến Lội, HC, Vietnam",,,,,Đường Bến Lội,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 34,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.753516,106.607498,"Đường số 34, HC, Vietnam",,,,,Đường số 34,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường ĐT 6,Xã Đông Thạnh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 33,Phường 10,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Chiến Lược,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.761141,106.606333,"Đường Chiến Lược, HC, Vietnam",,,,,Đường Chiến Lược,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 6D,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 14,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.79414985,106.6102374401299,"UBND Phường Bình Hưng Hòa A, 621, Tân Kỳ Tân Quý, Ho Chi Minh City, HC 71913, Vietnam",,UBND Phường Bình Hưng Hòa A,,621,Tân Kỳ Tân Quý,71913,,Ho Chi Minh City,Phường Bình Hưng Hòa,,,,Ho Chi Minh,HC,Vietnam,vn,0.23142857142857143,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cư Xá Phú Lâm B,Phường 13,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.08719723183391001,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Anh,Phường Tân Thới Hòa,Quận Tân Phú,TP. Hồ Chí Minh",11.238283,107.437429,"Đường tỉnh 774B, DN, Vietnam",,,,,Đường tỉnh 774B,,,,Tan Phu,,,,Dong Nai,DN,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.78527,106.60761,"Phường Bình Hưng Hòa A, HC, Vietnam",,,,,,,,Phường Bình Hưng Hòa A,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Bình Long,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 44,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.752558,106.600283,"Đường số 44, HC, Vietnam",,,,,Đường số 44,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 8,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.805047,106.591058,"Đường Số 8, HC, Vietnam",,,,,Đường Số 8,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 5B,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,,,76615,,Bình Tân,Xã Xuân Phú,0.2222222222222222,,,,,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Đông Thạnh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.91293,106.673,"Xã Nhị Bình, HC, Vietnam",,,,,,,,Xã Nhị Bình,Hoc Mon,0.3333333333333333,,,Ho Chi Minh,HC,Vietnam,vn,0.08333333333333333,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Trần Bình,Phường 02,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",,Quan 6,,,,,,,Quan 6,,,,Ho Chi Minh,HC,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Văn Cao,Phường Phú Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.78379,106.63704,"Quan Tan Phu, HC, Vietnam",,,,,,,,Quan Tan Phu,Tan Phu,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Hương,Phường Tân Quý,Quận Tân Phú,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Hương Lộ 2,Phường Bình Trị Đông A,Quận Bình Tân,TP. Hồ Chí Minh",10.767441,106.609022,"Hẻm 671 Đường Hương Lộ 2, HC, Vietnam",,,,,Hẻm 671 Đường Hương Lộ 2,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 16,Quận 4,TP. Hồ Chí Minh",10.759676,106.703296,"Quan 4, HC 72806, Vietnam",,Quan 4,,,,72806,,Ho Chi Minh City,Quan 4,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Long Phước,Quận 9,TP. Hồ Chí Minh",11.83357285,106.98442975,"People’s Committee of Son Giang Ward, Tôn Đức Thắng, Phước Long, BP, Vietnam",,People’s Committee of Son Giang Ward,,,Tôn Đức Thắng,,,Phước Long,Phường Phước Long,0.1111111111111111,,,Bin Phuoc,BP,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 10,Quận 11,TP. Hồ Chí Minh",10.762131,106.641724,"Quan 11, Vietnam",,Quan 11,,,,,,,Quan 11,,,,Ho Chi Minh,HC,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Nhà Bè,TP. Hồ Chí Minh",10.6956953,106.7395591,"Nhà Bè, Vietnam",,,,,,72915,,Nhà Bè,Xã Nhà Bè,0.1111111111111111,,,,,Vietnam,vn,0.05555555555555555,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Phú Thọ Hòa,TP. Hồ Chí Minh",10.768604400000001,106.65019762942664,"UBND phường 14, 72, Hẻm 72 Bình Thới, Ho Chi Minh City, 72000, Vietnam",,UBND phường 14,,72,Hẻm 72 Bình Thới,72000,,Ho Chi Minh City,Phường Hòa Bình,0.3333333333333333,,,,,Vietnam,vn,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Liên Phường,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",10.71667,106.78333,"Phu Huu, Vietnam",,,,,,,,Phu Huu,,1,,,,,Vietnam,vn,0.5,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tp. Thủ Đức,Phường An Phú,Thành phố Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Tp. Thủ Đức,Phường An Khánh,Thành phố Thủ Đức,TP. Hồ Chí Minh",10.7522126,106.6612821,"Đình Minh Hương Gia Thạnh, Tran Hung Dao Street, Cholon, Ho Chi Minh City, 73000, Vietnam",,Đình Minh Hương Gia Thạnh,,,Tran Hung Dao Street,73000,Cholon,Ho Chi Minh City,,0.3333333333333333,,,,,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường An Khánh,TP. Hồ Chí Minh",21.02897215,105.81291872956892,"Công an phường Ngọc Khánh, 29, Nguyen Chi Thanh Road, Ba Đình District, Hanoi, HI 10251, Vietnam",,Công an phường Ngọc Khánh,,29,Nguyen Chi Thanh Road,10251,Ba Đình District,Hanoi,Giang Vo Ward,0.2222222222222222,,,Ha Noi,HI,Vietnam,vn,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,Quán Tre,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Xã Trung Chánh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tân Phú,TP. Hồ Chí Minh",10.772026050000001,106.62970092444598,"Chợ Hiệp Tân, 70, Hẻm 178 Tô Hiệu, Ho Chi Minh City, 72031, Vietnam",,Chợ Hiệp Tân,,70,Hẻm 178 Tô Hiệu,72031,,Ho Chi Minh City,Phường Phú Thạnh,0.3333333333333333,,,,,Vietnam,vn,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Thới An,TP. Hồ Chí Minh",10.0187223,104.01492010000001,"UBND phường An Thới, Nguyễn Văn Cừ, KG 92513, Vietnam",,UBND phường An Thới,,,Nguyễn Văn Cừ,92513,,,Đặc khu Phú Quốc,0.1111111111111111,,,An Giang Province,KG,Vietnam,vn,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 1 dương bá trạc phường 1 quận 8,Phường 01,Quận 8,TP. Hồ Chí Minh",10.7961691,106.6872356,"1, Hoa Phượng, Ho Chi Minh City, HC 72210, Vietnam",,,,1,Hoa Phượng,72210,,Ho Chi Minh City,Quan 8,,,0,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bình Dương,TP. Hồ Chí Minh",10.813252,106.7059206,"Công An Phường 26, Đường số 14, Ho Chi Minh City, 72309, Vietnam",,Công An Phường 26,,,Đường số 14,72309,,Ho Chi Minh City,Phường Bình Thạnh,0.3333333333333333,0.09260999999999998,,,,Vietnam,vn,0.09260999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 05,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,,,Quan Phu Nhuan,Phu Nhuan,0.2222222222222222,,,Ho Chi Minh,HC,Vietnam,vn,0.2222222222222222,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Hưng Long,TP. Hồ Chí Minh(Mới)",10.85703,106.93935821841006,"Trường Đại học Tài nguyên và Môi trường Thành phố Hồ Chí Minh (cơ sở 2), Đường Phùng Hưng, Long Đức 3, Vietnam",,Trường Đại học Tài nguyên và Môi trường Thành phố Hồ Chí Minh (cơ sở 2),,,Đường Phùng Hưng,,Long Đức 3,,Phường Tam Phước,,,,,,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 01,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Oanh,Phường Gò Vấp,TP. Hồ Chí Minh(Mới)",10.826383,106.679952,"Đường Nguyễn Oanh, Ho Chi Minh City, HC, Vietnam",,,,,Đường Nguyễn Oanh,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường DD5,Phường Tân Hưng Thuận,Quận 12,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",Phường Tân Hưng,,,,,,,Hải Phòng,,0.2222222222222222,,,Phường Tân Hưng,,Vietnam,vn,0.05555555555555555,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường An Hạ,Xã Phạm Văn Hai,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,0.2,,,Ho Chi Minh,HC,Vietnam,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Xí,Phường 26,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Bến Cát,TP. Hồ Chí Minh",10.9877112,106.68058451378135,"Phường Phú Lợi, Vietnam",,,,,,75111,,,Phường Phú Lợi,0.1111111111111111,,,,,Vietnam,vn,0.05555555555555555,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bình Thành,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0.12163223140495871,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 3,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.749392,106.583949,"Đường Số 3, HC, Vietnam",,,,,Đường Số 3,,,,Binh Tan,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường An Hội Đông,TP. Hồ Chí Minh",10.04007,105.78531,"Phường An Hội, NK, Vietnam",,,NK,,,,,Phường An Hội,Ninh Kieu,,,,Can Tho,CN,Vietnam,vn,0,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Liên Khu 5 - 6,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.759973,106.613555,"Đường Liên Khu 16-18, Ho Chi Minh City, HC, Vietnam",,,,,Đường Liên Khu 16-18,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0.11571428571428571,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,Quán Tre,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Tân Thới Hiệp,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thới An 16,Phường Thới An,Quận 12,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Đức Thọ,Phường 13,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,0.2,,,Ho Chi Minh,HC,Vietnam,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thới An 13,Phường Thới An,Quận 12,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,,,,Ho Chi Minh,HC,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thống Nhất,Phường 15,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,0.2,,,Ho Chi Minh,HC,Vietnam,vn,0.1,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 33,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"33, Đường Thạnh Xuân 52, HC, Vietnam",,,,33,Đường Thạnh Xuân 52,,,,Hoc Mon,0.2222222222222222,0.19999999999999998,0,Ho Chi Minh,HC,Vietnam,vn,0.09999999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.980634,106.442282,"Lê Thị Chừng, HC, Vietnam",,,,,Lê Thị Chừng,,,,Cu Chi,,,,Ho Chi Minh,HC,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
