original_address,lat,lon,formatted,housenumber,name,county_code,postcode,suburb,district,street,city,county,state,state_code,country,country_code,confidence_street_level,confidence_building_level,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Đường Thạnh Lộc 17,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"17, Quản Bạch, DT, Vietnam",17,,,,,,Quản Bạch,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0.041666666666666664,0,0.01875,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 25,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"25, Quản Bạch, DT, Vietnam",25,,,,,,Quản Bạch,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0.041666666666666664,0,0.01875,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường An Phú Đông 27,Xã Long Hòa,Huyện Cần Giờ,TP. Hồ Chí Minh",10.752702398468472,106.66259183697898,"27, Hẻm 23 Phù Đổng Thiên Vương, Cholon, Ho Chi Minh City, 73000, Vietnam",27,Hẻm 23 Phù Đổng Thiên Vương,,73000,Cholon,,Hẻm 23 Phù Đổng Thiên Vương,Ho Chi Minh City,,,,Vietnam,vn,0.02222222222222222,0,0.01111111111111111,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Thạo,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường N1 - Khu Công Nghệ Cao,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,,,,,Quán Tre,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 215, Phường Tân Phú,Phường Tân Phú,Quận 9,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Tam Phú,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"đường Tỉnh lộ 43,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.017472585546307307,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 866,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Saigon,Khu phố 3,Paris Commune Square,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đinh Tiên Hoàng,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.868607,106.595986,"Đường Đinh Tiên Hoàng, HC, Vietnam",,,,,,,Đường Đinh Tiên Hoàng,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.2222222222222222,,0.2222222222222222,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Văn Bứa,Xã Phạm Văn Hai,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Xiển,Phường Trường Thạnh,Quận 9,TP. Hồ Chí Minh",10.8923779,106.83353395,"Đường Nguyễn Xiển, Ho Chi Minh City, Vietnam",,Đường Nguyễn Xiển,,,,,Đường Nguyễn Xiển,Ho Chi Minh City,Phường Long Bình,,,Vietnam,vn,0.18,,0.09,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đinh Văn Ước (Liên Ấp 3-4-5),Xã Hưng Long,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 18B, Phường Bình Hưng Hòa A,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.779901,106.600749,"38D, Đường 18B, HC 70000, Vietnam",38D,,,70000,,,Đường 18B,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Trọng Quyền,Phường Tân Thới Hòa,Quận Tân Phú,TP. Hồ Chí Minh",10.76423,106.63302,"Phường Tân Thới Hòa, HC, Vietnam",,,,,,,,Phường Tân Thới Hòa,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0.16402500000000003,0.6561000000000001,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Lại Hùng Cường,Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Quý Khoách,Phường Tân Định,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",,Quan 1,,,,,,,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lương Văn Nho,Thị trấn Cần Thạnh,Huyện Cần Giờ,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 8, Phường Bình Hưng Hòa,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.80568,106.60518,"Phường Bình Hưng Hòa, HC, Vietnam",,,,,,,,Phường Bình Hưng Hòa,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Trần Đại Nghĩa,Phường Bình Trị Đông B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 9,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vũ Duy Chí,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Phú Tiết,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dc8,Phường Sơn Kỳ,Quận Tân Phú,TP. Hồ Chí Minh",20.918509,105.399825,"Ky Son, Vietnam",,Ky Son,,,,,,,Ky Son,Hoa Binh,HO,Vietnam,vn,,,0.025,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 197, Phường Tân Phú,Phường Tân Phú,Quận 9,TP. Hồ Chí Minh",10.8005932,106.6819996,"Sacombank, 197, Phan Đăng Lưu, Ho Chi Minh City, 72317, Vietnam",197,Sacombank,,72317,,,Phan Đăng Lưu,Ho Chi Minh City,Phường Cầu Kiệu,,,Vietnam,vn,0.08378999999999998,,0.08378999999999998,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Trần Quốc Hoàn,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Ngô Chí Quốc,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.015290785061856863,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 12, Phường Bình Hưng Hòa,Phường Bình Trị Đông,Quận Bình Tân,TP. Hồ Chí Minh",10.7359966,106.702403,"Công An Phường Tân Phong, Đường số 12, Ho Chi Minh City, 72910, Vietnam",,Công An Phường Tân Phong,,72910,,,Đường số 12,Ho Chi Minh City,Phường Tân Hưng,,,Vietnam,vn,0.18,,0.09,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 511,Xã Nhuận Đức,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Đại Năng,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vành Đai Trong,Phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Vui,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 12, Phường Tăng Nhơn Phú B,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",16.0645247,108.202932,"UBND Phường Chính Gián, 12, Đường Nguyễn Tri Phương, Thanh Khê, Đà Nẵng, 50207, Vietnam",12,UBND Phường Chính Gián,,50207,Thanh Khê,Phường Thanh Khê,Đường Nguyễn Tri Phương,Đà Nẵng,,,,Vietnam,vn,0.28934010000000004,,0.14467005000000002,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đông Thạnh 7-4,Xã Đông Thạnh,Huyện Hóc Môn,TP. Hồ Chí Minh",10.910893,106.650022,"Đường Đông Thạnh 7-2, HC, Vietnam",,,,,,,Đường Đông Thạnh 7-2,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.18,,0.09,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Trọn (Đường Liên Ấp 1-2),Xã Vĩnh Lộc A,Huyện Bình Chánh,TP. Hồ Chí Minh",10.810184,106.555609,"Đường Nguyễn Thị Trọn, HC, Vietnam",,,,,,,Đường Nguyễn Thị Trọn,,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,0.14285714285714288,,0.07142857142857144,0.2,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Túc,Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tiền Lân 12,Xã Bà Điểm,Huyện Hóc Môn,TP. Hồ Chí Minh",10.829275,106.601799,"12, Đường Tiền Lân 12, HC, Vietnam",12,,,,,,Đường Tiền Lân 12,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bùi Công Trừng,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.903744,106.686844,"Đường Bùi Công Trừng, HC, Vietnam",,,,,,,Đường Bùi Công Trừng,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.2222222222222222,,0.2222222222222222,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bàu Tre,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Gò Dưa,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.020156988263984148,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Truyền,Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 22,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.01632716049382716,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 35,Phường Thạnh Xuân,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"35, Đường Thạnh Xuân 52, HC, Vietnam",35,,,,,,Đường Thạnh Xuân 52,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09999999999999999,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Lương Bằng (Broad Way),Phường Tân Phú,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 12, Phường Bình Hưng Hòa,Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.7359966,106.702403,"Công An Phường Tân Phong, Đường số 12, Ho Chi Minh City, 72910, Vietnam",,Công An Phường Tân Phong,,72910,,,Đường số 12,Ho Chi Minh City,Phường Tân Hưng,,,Vietnam,vn,0.18,,0.09,0.18,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 12, Phường Tăng Nhơn Phú B,Phường Phước Bình,Quận 9,TP. Hồ Chí Minh",16.0645247,108.202932,"UBND Phường Chính Gián, 12, Đường Nguyễn Tri Phương, Thanh Khê, Đà Nẵng, 50207, Vietnam",12,UBND Phường Chính Gián,,50207,Thanh Khê,Phường Thanh Khê,Đường Nguyễn Tri Phương,Đà Nẵng,,,,Vietnam,vn,0.28934010000000004,,0.14467005000000002,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 29,Xã Phước Vĩnh An,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Túc,Thị trấn Tân Túc,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Số 16,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.01632716049382716,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 30,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 9, Phường Tăng Nhơn Phú B,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",10.8089334,106.6721598,"Little Du Mien Cafe, 9, Đường D, Ho Chi Minh City, HC 70000, Vietnam",9,Little Du Mien Cafe,,70000,,,Đường D,Ho Chi Minh City,Phường Đức Nhuận,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường D3 - Khu Công Nghệ Cao,Phường Phước Long B,Quận 9,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Thạnh Lộc 39,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",,Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,,0.1125,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 16, Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.8130869,106.59380907385591,"UBND phường Bình Hưng Hòa B, 43, Đường số 16, 71914, Vietnam",43,UBND phường Bình Hưng Hòa B,,71914,,,Đường số 16,,Phường Bình Tân,,,Vietnam,vn,,,0.6561000000000001,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Văn Thọ,Phường An Hội Tây,TP. Hồ Chí Minh(Mới)",15.887118,108.381053,"Đường Lê Phụng Hiểu, QM, Vietnam",,,,,,,Đường Lê Phụng Hiểu,,Hoi An,Quang Nam,QM,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 47,Phường Bình Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",,Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,,0.09446064139941689,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Bình Giã,Phường 13,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",,Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D6,Phường Phú Thuận,TP. Hồ Chí Minh(Mới)",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,,Ho Chi Minh City,,,,Vietnam,vn,,,0.45,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường T2,Xã Hưng Long,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D7,Phường Thuận Giao,TP. Hồ Chí Minh(Mới)",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,,Ho Chi Minh City,,,,Vietnam,vn,,,0.45,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Đình Cẩn,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.759798,106.595911,"Đường Lê Đình Cẩn, HC, Vietnam",,,,,,,Đường Lê Đình Cẩn,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Cao Lãng,Phường Phú Thạnh,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Trần Chí,Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phạm Văn Đồng,Phường 15,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 31,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"31, Đường Thạnh Xuân 52, HC, Vietnam",31,,,,,,Đường Thạnh Xuân 52,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09999999999999999,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Xuân Thới Thượng 7,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.855774,106.562474,"7, Đường Xuân Thới Thượng 2, HC, Vietnam",7,,,,,,Đường Xuân Thới Thượng 2,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09999999999999999,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 37,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"37, Quản Bạch, DT, Vietnam",37,,,,,,Quản Bạch,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0.041666666666666664,0,0.01875,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Các Đường Số 1A, 1B, 3A, 4B, 6C, 8, 8A, 10, 11, 13, 15, 15A, 17A, 20, 21B, 22, 24, 24A, 24B, 25B, 27, 28, 30, 32, 32A, 33, 34, 34A, 36, 41 Thuộc Khu Dân Cư Bình Trị Đông B (P. Btđb, P. An Lạc A),Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.77951,106.616654,"1b, Đường Số 1A, Ho Chi Minh City, HC, Vietnam",1b,,,,,,Đường Số 1A,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 1, (Kdc Bình Hưng),Xã Bình Chánh,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 24,Quận 12,TP. Hồ Chí Minh",10.89511,106.679433,"24, Đường Thạnh Xuân 52, HC, Vietnam",24,,,,,,Đường Thạnh Xuân 52,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0.19999999999999998,0,0.09999999999999999,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Số 10,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",1,Saigon Notre Dame Cathedral,,71006,Saigon,Khu phố 3,Paris Commune Square,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 39,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.05555555555555555,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bà Tỵ (Lương Khánh Thiện),Xã Tân Nhựt,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Tươi (Đường Xương Cá 1),Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường số 20,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,,0.01632716049382716,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã An Thới Đông,Huyện Cần Giờ,TP. Hồ Chí Minh",10.59035845,106.78929046406579,"UBND xã An Thới Đông, Liên ấp 2-3, HC, Vietnam",,UBND xã An Thới Đông,CG,,,,Liên ấp 2-3,,Xã Hiệp Phước,Ho Chi Minh,HC,Vietnam,vn,,,0.2222222222222222,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Kênh 9 (Bờ Phải),Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
